23283.00, 0.00
23283.01, 0.00
23283.02, 0.00
23283.03, 0.00
23283.04, 0.00
23283.05, 0.00
23283.06, 0.00
23283.07, 0.00
23283.08, 0.00
23283.09, 0.00
23283.10, 0.00
23283.11, 0.00
23283.12, 0.00
23283.13, 0.00
23283.14, 0.00
23283.15, 0.00
23283.16, 0.00
23283.17, 0.00
23283.18, 0.00
23283.19, 0.00
23283.20, 0.00
23283.21, 0.00
23283.22, 0.00
23283.23, 0.00
23283.24, 0.00
23283.25, 0.00
23283.26, 0.00
23283.27, 0.00
23283.28, 0.00
23283.29, 0.00
23283.30, 0.00
23283.31, 0.00
23283.32, 0.00
23283.33, 0.00
23283.34, 0.00
23283.35, 0.00
23283.36, 0.00
23283.37, 0.00
23283.38, 0.00
23283.39, 0.00
23283.40, 0.00
23283.41, 0.00
23283.42, 0.00
23283.43, 0.00
23283.44, 0.00
23283.45, 0.00
23283.46, 0.00
23283.47, 0.00
23283.48, 0.00
23283.49, 0.00
23283.50, 0.00
23283.51, 0.00
23283.52, 0.00
23283.53, 0.00
23283.54, 0.00
23283.55, 0.00
23283.56, 0.00
23283.57, 0.00
23283.58, 0.00
23283.59, 0.00
23283.60, 0.00
23283.61, 0.00
23283.62, 0.00
23283.63, 0.00
23283.64, 0.00
23283.65, 0.00
23283.66, 0.00
23283.67, 0.00
23283.68, 0.00
23283.69, 0.00
23283.70, 0.00
23283.71, 0.00
23283.72, 0.00
23283.73, 0.00
23283.74, 0.00
23283.75, 0.00
23283.76, 0.00
23283.77, 0.00
23283.78, 0.00
23283.79, 0.00
23283.80, 0.00
23283.81, 0.00
23283.82, 0.00
23283.83, 0.00
23283.84, 0.00
23283.85, 0.00
23283.86, 0.00
23283.87, 0.00
23283.88, 0.00
23283.89, 0.00
23283.90, 0.00
23283.91, 0.00
23283.92, 0.00
23283.93, 0.00
23283.94, 0.00
23283.95, 0.00
23283.96, 0.00
23283.97, 0.00
23283.98, 0.00
23283.99, 0.00
23284.00, 0.00
23284.01, 0.00
23284.02, 0.00
23284.03, 0.00
23284.04, 0.00
23284.05, 0.00
23284.06, 0.00
23284.07, 0.00
23284.08, 0.00
23284.09, 0.00
23284.10, 0.00
23284.11, 0.00
23284.12, 0.00
23284.13, 0.00
23284.14, 0.00
23284.15, 0.00
23284.16, 0.00
23284.17, 0.00
23284.18, 0.00
23284.19, 0.00
23284.20, 0.00
23284.21, 0.00
23284.22, 0.00
23284.23, 0.00
23284.24, 0.00
23284.25, 0.00
23284.26, 0.00
23284.27, 0.00
23284.28, 0.00
23284.29, 0.00
23284.30, 0.00
23284.31, 0.00
23284.32, 0.00
23284.33, 0.00
23284.34, 0.00
23284.35, 0.00
23284.36, 0.00
23284.37, 0.00
23284.38, 0.00
23284.39, 0.00
23284.40, 0.00
23284.41, 0.00
23284.42, 0.00
23284.43, 0.00
23284.44, 0.00
23284.45, 0.00
23284.46, 0.00
23284.47, 0.00
23284.48, 0.00
23284.49, 0.00
23284.50, 0.00
23284.51, 0.00
23284.52, 0.00
23284.53, 0.00
23284.54, 0.00
23284.55, 0.00
23284.56, 0.00
23284.57, 0.00
23284.58, 0.00
23284.59, 0.00
23284.60, 0.00
23284.61, 0.00
23284.62, 0.00
23284.63, 0.00
23284.64, 0.00
23284.65, 0.00
23284.66, 0.00
23284.67, 0.00
23284.68, 0.00
23284.69, 0.00
23284.70, 0.00
23284.71, 0.00
23284.72, 0.00
23284.73, 0.00
23284.74, 0.00
23284.75, 0.00
23284.76, 0.00
23284.77, 0.00
23284.78, 0.00
23284.79, 0.00
23284.80, 0.00
23284.81, 0.00
23284.82, 0.00
23284.83, 0.00
23284.84, 0.00
23284.85, 0.00
23284.86, 0.00
23284.87, 0.00
23284.88, 0.00
23284.89, 0.00
23284.90, 0.00
23284.91, 0.00
23284.92, 0.00
23284.93, 0.00
23284.94, 0.00
23284.95, 0.00
23284.96, 0.00
23284.97, 0.00
23284.98, 0.00
23284.99, 0.00
23285.00, 0.00
23285.01, 0.00
23285.02, 0.00
23285.03, 0.00
23285.04, 0.00
23285.05, 0.00
23285.06, 0.00
23285.07, 0.00
23285.08, 0.00
23285.09, 0.00
23285.10, 0.00
23285.11, 0.00
23285.12, 0.00
23285.13, 0.00
23285.14, 0.00
23285.15, 0.00
23285.16, 0.00
23285.17, 0.00
23285.18, 0.00
23285.19, 0.00
23285.20, 0.00
23285.21, 0.00
23285.22, 0.00
23285.23, 0.00
23285.24, 0.00
23285.25, 0.00
23285.26, 0.00
23285.27, 0.00
23285.28, 0.00
23285.29, 0.00
23285.30, 0.00
23285.31, 0.00
23285.32, 0.00
23285.33, 0.00
23285.34, 0.00
23285.35, 0.00
23285.36, 0.00
23285.37, 0.00
23285.38, 0.00
23285.39, 0.00
23285.40, 0.00
23285.41, 0.00
23285.42, 0.00
23285.43, 0.00
23285.44, 0.00
23285.45, 0.00
23285.46, 0.00
23285.47, 0.00
23285.48, 0.00
23285.49, 0.00
23285.50, 0.00
23285.51, 0.00
23285.52, 0.00
23285.53, 0.00
23285.54, 0.00
23285.55, 0.00
23285.56, 0.00
23285.57, 0.00
23285.58, 0.00
23285.59, 0.00
23285.60, 0.00
23285.61, 0.00
23285.62, 0.00
23285.63, 0.00
23285.64, 0.00
23285.65, 0.00
23285.66, 0.00
23285.67, 0.00
23285.68, 0.00
23285.69, 0.00
23285.70, 0.00
23285.71, 0.00
23285.72, 0.00
23285.73, 0.00
23285.74, 0.00
23285.75, 0.00
23285.76, 0.00
23285.77, 0.00
23285.78, 0.00
23285.79, 0.00
23285.80, 0.00
23285.81, 0.00
23285.82, 0.00
23285.83, 0.00
23285.84, 0.00
23285.85, 0.00
23285.86, 0.00
23285.87, 0.00
23285.88, 0.00
23285.89, 0.00
23285.90, 0.00
23285.91, 0.00
23285.92, 0.00
23285.93, 0.00
23285.94, 0.00
23285.95, 0.00
23285.96, 0.00
23285.97, 0.00
23285.98, 0.00
23285.99, 0.00
23286.00, 0.00
23286.01, 0.00
23286.02, 0.00
23286.03, 0.00
23286.04, 0.00
23286.05, 0.00
23286.06, 0.00
23286.07, 0.00
23286.08, 0.00
23286.09, 0.00
23286.10, 0.00
23286.11, 0.00
23286.12, 0.00
23286.13, 0.00
23286.14, 0.00
23286.15, 0.00
23286.16, 0.00
23286.17, 0.00
23286.18, 0.00
23286.19, 0.00
23286.20, 0.00
23286.21, 0.00
23286.22, 0.00
23286.23, 0.00
23286.24, 0.00
23286.25, 0.00
23286.26, 0.00
23286.27, 0.00
23286.28, 0.00
23286.29, 0.00
23286.30, 0.00
23286.31, 0.00
23286.32, 0.00
23286.33, 0.00
23286.34, 0.00
23286.35, 0.00
23286.36, 0.00
23286.37, 0.00
23286.38, 0.00
23286.39, 0.00
23286.40, 0.00
23286.41, 0.00
23286.42, 0.00
23286.43, 0.00
23286.44, 0.00
23286.45, 0.00
23286.46, 0.00
23286.47, 0.00
23286.48, 0.00
23286.49, 0.00
23286.50, 0.00
23286.51, 0.00
23286.52, 0.00
23286.53, 0.00
23286.54, 0.00
23286.55, 0.00
23286.56, 0.00
23286.57, 0.00
23286.58, 0.00
23286.59, 0.00
23286.60, 0.00
23286.61, 0.00
23286.62, 0.00
23286.63, 0.00
23286.64, 0.00
23286.65, 0.00
23286.66, 0.00
23286.67, 0.00
23286.68, 0.00
23286.69, 0.00
23286.70, 0.00
23286.71, 0.00
23286.72, 0.00
23286.73, 0.00
23286.74, 0.00
23286.75, 0.00
23286.76, 0.00
23286.77, 0.00
23286.78, 0.00
23286.79, 0.00
23286.80, 0.00
23286.81, 0.00
23286.82, 0.00
23286.83, 0.00
23286.84, 0.00
23286.85, 0.00
23286.86, 0.00
23286.87, 0.00
23286.88, 0.00
23286.89, 0.00
23286.90, 0.00
23286.91, 0.00
23286.92, 0.00
23286.93, 0.00
23286.94, 0.00
23286.95, 0.00
23286.96, 0.00
23286.97, 0.00
23286.98, 0.00
23286.99, 0.00
23287.00, 0.00
23287.01, 0.00
23287.02, 0.00
23287.03, 0.00
23287.04, 0.00
23287.05, 0.00
23287.06, 0.00
23287.07, 0.00
23287.08, 0.00
23287.09, 0.00
23287.10, 0.00
23287.11, 0.00
23287.12, 0.00
23287.13, 0.00
23287.14, 0.00
23287.15, 0.00
23287.16, 0.00
23287.17, 0.00
23287.18, 0.00
23287.19, 0.00
23287.20, 0.00
23287.21, 0.00
23287.22, 0.00
23287.23, 0.00
23287.24, 0.00
23287.25, 0.00
23287.26, 0.00
23287.27, 0.00
23287.28, 0.00
23287.29, 0.00
23287.30, 0.00
23287.31, 0.00
23287.32, 0.00
23287.33, 0.00
23287.34, 0.00
23287.35, 0.00
23287.36, 0.00
23287.37, 0.00
23287.38, 0.00
23287.39, 0.00
23287.40, 0.00
23287.41, 0.00
23287.42, 0.00
23287.43, 0.00
23287.44, 0.00
23287.45, 0.00
23287.46, 0.00
23287.47, 0.00
23287.48, 0.00
23287.49, 0.00
23287.50, 0.00
23287.51, 0.00
23287.52, 0.00
23287.53, 0.00
23287.54, 0.00
23287.55, 0.00
23287.56, 0.00
23287.57, 0.00
23287.58, 0.00
23287.59, 0.00
23287.60, 0.00
23287.61, 0.00
23287.62, 0.00
23287.63, 0.00
23287.64, 0.00
23287.65, 0.00
23287.66, 0.00
23287.67, 0.00
